case_id,num_hard_constraint_facts,ground_truth_result,ground_truth_model,llm_judgment,llm_modifications,llm_response_raw,llm_correctness,llm_validation_result,error,elapsed_time_sec,has_hard_constraint,llm_flips,llm_modified_count,total_facts,flip_rate_on_modified,flip_rate_on_all,flipped_details,smt_flips,smt_flip_rate
case_61,0,SAT,,SAT,"{'internal_control_system_established': True, 'internal_control_system_executed': True, 'internal_handling_system_established': True, 'internal_handling_system_executed': True, 'capital_improvement_plan_completed': True, 'supervision_action_taken': True}","{""judgment"": ""SAT"", ""modifications"": {""internal_control_system_established"": true, ""internal_control_system_executed"": true, ""internal_handling_system_established"": true, ""internal_handling_system_executed"": true, ""capital_improvement_plan_completed"": true, ""supervision_action_taken"": true}, ""reasoning"": ""為達到無罰款狀態，需建立並執行完整的內部控制及內部處理制度，完成資本改善計畫，並配合主管機關監督行動，確保公司治理及內控缺失被修正。""}",True,SAT,,3.822488069534302,False,6,6,9,100.0,66.67,"[{""variable"": ""internal_control_system_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_control_system_executed"", ""original"": false, ""modified"": true}, {""variable"": ""internal_handling_system_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_handling_system_executed"", ""original"": false, ""modified"": true}, {""variable"": ""capital_improvement_plan_completed"", ""original"": false, ""modified"": true}, {""variable"": ""supervision_action_taken"", ""original"": false, ""modified"": true}]",4,44.44
case_62,0,SAT,,SAT,"{'internal_control_established': True, 'audit_system_established': True, 'solicitation_handling_system_established': True, 'internal_control_implemented': True, 'audit_system_implemented': True, 'solicitation_handling_system_implemented': True}","{""judgment"": ""SAT"", ""modifications"": {""internal_control_established"": true, ""audit_system_established"": true, ""solicitation_handling_system_established"": true, ""internal_control_implemented"": true, ""audit_system_implemented"": true, ""solicitation_handling_system_implemented"": true}, ""reasoning"": ""根據案例，罰鍰主要因未建立及執行內部控制、稽核制度及招攬處理制度。透過建立並確實執行這些制度，可符合保險法第167-3條規定，避免罰鍰。""}",False,UNSAT,,2.317842960357666,False,6,6,34,100.0,17.65,"[{""variable"": ""internal_control_established"", ""original"": false, ""modified"": true}, {""variable"": ""audit_system_established"", ""original"": false, ""modified"": true}, {""variable"": ""solicitation_handling_system_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_control_implemented"", ""original"": false, ""modified"": true}, {""variable"": ""audit_system_implemented"", ""original"": false, ""modified"": true}, {""variable"": ""solicitation_handling_system_implemented"", ""original"": false, ""modified"": true}]",8,23.53
case_63,0,SAT,,SAT,"{'violate_financial_or_business_management_rule': False, 'violation_financial_or_business_management': False}","{""judgment"": ""SAT"", ""modifications"": {""violate_financial_or_business_management_rule"": false, ""violation_financial_or_business_management"": false}, ""reasoning"": ""違反財務或業務管理規則是罰款的主要原因，將該違規狀態改為不違反即可達成無罰款合規狀態。""}",False,UNSAT,,2.062564134597778,False,2,2,32,100.0,6.25,"[{""variable"": ""violate_financial_or_business_management_rule"", ""original"": true, ""modified"": false}, {""variable"": ""violation_financial_or_business_management"", ""original"": true, ""modified"": false}]",5,15.62
case_64,0,SAT,,SAT,"{'internal_control_established': True, 'audit_system_established': True, 'solicitation_handling_system_established': True, 'internal_control_executed': True, 'audit_system_executed': True, 'solicitation_handling_system_executed': True, 'article_165_3_violation': False, 'subject_consent': True, 'use_within_collection_purpose': True, 'use_within_purpose_ok': True, 'collection_purpose_valid': True, 'article_19_violation': False, 'article_20_violation': False, 'article_6_1_compliance': True, 'article_47_violation': False}","{""judgment"": ""SAT"", ""modifications"": {""internal_control_established"": true, ""audit_system_established"": true, ""solicitation_handling_system_established"": true, ""internal_control_executed"": true, ""audit_system_executed"": true, ""solicitation_handling_system_executed"": true, ""article_165_3_violation"": false, ""subject_consent"": true, ""use_within_collection_purpose"": true, ""use_within_purpose_ok"": true, ""collection_purpose_valid"": true, ""article_19_violation"": false, ""article_20_violation"": false, ""a",True,SAT,,4.743339776992798,False,15,15,17,100.0,88.24,"[{""variable"": ""internal_control_established"", ""original"": false, ""modified"": true}, {""variable"": ""audit_system_established"", ""original"": false, ""modified"": true}, {""variable"": ""solicitation_handling_system_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_control_executed"", ""original"": false, ""modified"": true}, {""variable"": ""audit_system_executed"", ""original"": false, ""modified"": true}, {""variable"": ""solicitation_handling_system_executed"", ""original"": false, ""modified"": true}, {""variable"": ""article_165_3_violation"", ""original"": true, ""modified"": false}, {""variable"": ""subject_consent"", ""original"": false, ""modified"": true}, {""variable"": ""use_within_collection_purpose"", ""original"": false, ""modified"": true}, {""variable"": ""use_within_purpose_ok"", ""original"": false, ""modified"": true}, {""variable"": ""collection_purpose_valid"", ""original"": false, ""modified"": true}, {""variable"": ""article_19_violation"", ""original"": true, ""modified"": false}, {""variable"": ""article_20_violation"", ""original"": true, ""modified"": false}, {""variable"": ""article_6_1_compliance"", ""original"": false, ""modified"": true}, {""variable"": ""article_47_violation"", ""original"": true, ""modified"": false}]",13,76.47
case_65,0,SAT,,SAT,"{'direct_total_payment_to_insurer': True, 'violate_financial_or_business_management_rules': False, 'violate_related_provisions': False, 'violate_law_or_harmful_to_operation': False, 'restricted_business_scope': False}","{""judgment"": ""SAT"", ""modifications"": {""direct_total_payment_to_insurer"": true, ""violate_financial_or_business_management_rules"": false, ""violate_related_provisions"": false, ""violate_law_or_harmful_to_operation"": false, ""restricted_business_scope"": false}, ""reasoning"": ""將未直接總額解繳保險公司改為直接總額解繳，消除違反財務及業務管理規則的事實，避免違反相關規定及有礙經營情形，從而達成無罰款狀態。""}",False,UNSAT,,2.961593151092529,False,5,5,41,100.0,12.2,"[{""variable"": ""direct_total_payment_to_insurer"", ""original"": false, ""modified"": true}, {""variable"": ""violate_financial_or_business_management_rules"", ""original"": true, ""modified"": false}, {""variable"": ""violate_related_provisions"", ""original"": true, ""modified"": false}, {""variable"": ""violate_law_or_harmful_to_operation"", ""original"": true, ""modified"": false}, {""variable"": ""restricted_business_scope"", ""original"": true, ""modified"": false}]",4,9.76
case_66,3,UNSAT,,UNSAT,,"{""judgment"": ""UNSAT"", ""reasoning"": ""固定變數 violate_148_1_1_or_2 為 true，表示違反保險法第148-1條第一項或第二項規定，且無硬性約束可修改。此違規本身即構成罰鍰依據，且其他相關內部控制及說明文件均未建立或執行，無法調整以達到無罰款狀態。""}",True,,,2.20317816734314,True,0,0,0,0.0,0.0,,,
case_67,6,SAT,,SAT,"{'illegal_collection_of_money_or_benefits': False, 'execute_unapproved_insurance_business': False, 'financial_and_business_management_compliant': True, 'fee_charged': 0, 'fee_disclosure_made': True}","{""judgment"": ""SAT"", ""modifications"": {""illegal_collection_of_money_or_benefits"": false, ""execute_unapproved_insurance_business"": false, ""financial_and_business_management_compliant"": true, ""fee_charged"": 0, ""fee_disclosure_made"": true}, ""reasoning"": ""透過取消非法收取金錢或利益、停止執行未經核准的保險業務、確保財務及業務管理合規、取消收費並進行費用揭露，能符合保險法及管理規則要求，避免罰鍰。""}",False,UNSAT,,2.832318067550659,True,5,5,67,100.0,7.46,"[{""variable"": ""illegal_collection_of_money_or_benefits"", ""original"": true, ""modified"": false}, {""variable"": ""execute_unapproved_insurance_business"", ""original"": true, ""modified"": false}, {""variable"": ""financial_and_business_management_compliant"", ""original"": false, ""modified"": true}, {""variable"": ""fee_charged"", ""original"": 3000000, ""modified"": 0}, {""variable"": ""fee_disclosure_made"", ""original"": false, ""modified"": true}]",5,7.46
case_68,0,SAT,,SAT,"{'financial_and_business_management_compliant': True, 'bank_permission_and_separate_compliance': True}","{""judgment"": ""SAT"", ""modifications"": {""financial_and_business_management_compliant"": true, ""bank_permission_and_separate_compliance"": true}, ""reasoning"": ""根據保險法第163條及第167-2條規定，違規原因主要在於未實際從事保險招攬且未取得主管機關許可分別遵守保險代理人或經紀人規定。調整financial_and_business_management_compliant為true，表示符合財務及業務管理規定；調整bank_permission_and_separate_compliance為true，表示銀行已取得主管機關許可並分別遵守相關規定，則可達成無罰款(PENALTY=false)的合規狀態。""}",True,SAT,,3.570087909698486,False,2,2,28,100.0,7.14,"[{""variable"": ""financial_and_business_management_compliant"", ""original"": false, ""modified"": true}, {""variable"": ""bank_permission_and_separate_compliance"", ""original"": false, ""modified"": true}]",2,7.14
case_69,0,SAT,,SAT,"{'management_rules_compliance': True, 'license_and_guarantee_compliance': True, 'approved_by_authority': True, 'has_practice_license': True, 'guarantee_deposit_amount': 1000000, 'relevant_insurance_covered': True, 'liability_insurance_covered': True, 'guarantee_insurance_covered': True, 'application_conditions_met': True, 'application_procedures_followed': True, 'bank_authority_approval': True, 'fee_charged': 0}","{""judgment"": ""SAT"", ""modifications"": {""management_rules_compliance"": true, ""license_and_guarantee_compliance"": true, ""approved_by_authority"": true, ""has_practice_license"": true, ""guarantee_deposit_amount"": 1000000, ""relevant_insurance_covered"": true, ""liability_insurance_covered"": true, ""guarantee_insurance_covered"": true, ""application_conditions_met"": true, ""application_procedures_followed"": true, ""bank_authority_approval"": true, ""fee_charged"": 0, ""management_rules_compliance"": true}, ""reasonin",False,UNSAT,,4.60687518119812,False,12,12,34,100.0,35.29,"[{""variable"": ""management_rules_compliance"", ""original"": false, ""modified"": true}, {""variable"": ""license_and_guarantee_compliance"", ""original"": false, ""modified"": true}, {""variable"": ""approved_by_authority"", ""original"": false, ""modified"": true}, {""variable"": ""has_practice_license"", ""original"": false, ""modified"": true}, {""variable"": ""guarantee_deposit_amount"", ""original"": 0, ""modified"": 1000000}, {""variable"": ""relevant_insurance_covered"", ""original"": false, ""modified"": true}, {""variable"": ""liability_insurance_covered"", ""original"": false, ""modified"": true}, {""variable"": ""guarantee_insurance_covered"", ""original"": false, ""modified"": true}, {""variable"": ""application_conditions_met"", ""original"": false, ""modified"": true}, {""variable"": ""application_procedures_followed"", ""original"": false, ""modified"": true}, {""variable"": ""bank_authority_approval"", ""original"": false, ""modified"": true}, {""variable"": ""fee_charged"", ""original"": 1, ""modified"": 0}]",6,17.65
case_70,2,UNSAT,,UNSAT,,"{""judgment"": ""UNSAT"", ""reasoning"": ""根據固定條件violate_148_1_1_or_2為true，表示違反保險法第148條之一第一項或第二項規定，且此違規是罰款依據之一，無法修改此違規事實以消除罰款，故無法達成PENALTY=false的合規狀態。""}",True,,,2.200969934463501,True,0,0,0,0.0,0.0,,,
case_71,4,UNSAT,,SAT,"{'internal_handling_system_executed': True, 'internal_operation_system_established': True, 'internal_control_established': True, 'internal_handling_executed': True}","{""judgment"": ""SAT"", ""modifications"": {""internal_handling_system_executed"": true, ""internal_operation_system_established"": true, ""internal_control_established"": true, ""internal_handling_executed"": true, ""internal_operation_system_established"": true}, ""reasoning"": ""將可修改的內部控制及作業制度建立與執行相關變數設為true，以補足缺失，達成合規要求，避免罰款。固定變數已為false，無法更改，但透過提升其他相關制度的建立與執行，可達成無罰款狀態。""}",False,UNSAT,,2.709948778152466,True,4,4,13,100.0,30.77,"[{""variable"": ""internal_handling_system_executed"", ""original"": false, ""modified"": true}, {""variable"": ""internal_operation_system_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_control_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_handling_executed"", ""original"": false, ""modified"": true}]",,
case_72,0,SAT,,SAT,{'internal_control_executed': True},"{""judgment"": ""SAT"", ""modifications"": {""internal_control_executed"": true}, ""reasoning"": ""根據案例，罰鍰是因未確實執行內部控制制度，若將internal_control_executed設為true，表示內部控制制度已確實執行，則可避免違反銀行法第45條之1第1項規定，達到無罰款(PENALTY=false)的合規狀態。其他內部制度已建立且執行，故只需修正此變數。""}",False,UNSAT,,2.962967872619629,False,1,1,7,100.0,14.29,"[{""variable"": ""internal_control_executed"", ""original"": false, ""modified"": true}]",2,28.57
case_73,0,SAT,,SAT,{'internal_control_executed': True},"{""judgment"": ""SAT"", ""modifications"": {""internal_control_executed"": true}, ""reasoning"": ""根據案例，罰鍰是因為未確實執行內部控制制度。若將internal_control_executed設為true，表示內部控制已確實執行，則可達到無罰款的合規狀態。其他內部制度已建立且執行，無需修改。""}",False,UNSAT,,2.84772801399231,False,1,1,7,100.0,14.29,"[{""variable"": ""internal_control_executed"", ""original"": false, ""modified"": true}]",2,28.57
case_74,8,UNSAT,,UNSAT,,"{""judgment"":""UNSAT"",""reasoning"":""固定條件中 violation_article_30_1_2 和 violation_article_30_1_2_insurance 均為 true，表示違反金融消費者保護法第30條之1第1項第2款規定，且此違規為硬性限制，無法修改。故無法達成無罰款(PENALTY=false)的合規狀態。""}",True,,,2.640444040298462,True,0,0,0,0.0,0.0,,,
case_75,16,UNSAT,,SAT,"{'violate_148_1_2': False, 'violate_148_3_2': False, 'business_conduct_compliance': True, 'internal_handling_executed': True, 'compliance_internal_control_and_handling': True, 'risk_assessment_completed': True, 'investment_product_risk_assessed': True}","{""judgment"": ""SAT"", ""modifications"": {""violate_148_1_2"": false, ""violate_148_3_2"": false, ""business_conduct_compliance"": true, ""internal_handling_executed"": true, ""compliance_internal_control_and_handling"": true, ""risk_assessment_completed"": true, ""investment_product_risk_assessed"": true}, ""reasoning"": ""將違反保險法第148條之一及第148條之三第二項的違規行為修正為合規，包含完善業務行為合規性、執行內部處理程序、完成風險評估與投資型保單風險評估，能消除違規事實，達成無罰款(PENALTY=false)的合規狀態。""}",False,UNSAT,,3.838617086410522,True,7,7,38,100.0,18.42,"[{""variable"": ""violate_148_1_2"", ""original"": true, ""modified"": false}, {""variable"": ""violate_148_3_2"", ""original"": true, ""modified"": false}, {""variable"": ""business_conduct_compliance"", ""original"": false, ""modified"": true}, {""variable"": ""internal_handling_executed"", ""original"": false, ""modified"": true}, {""variable"": ""compliance_internal_control_and_handling"", ""original"": false, ""modified"": true}, {""variable"": ""risk_assessment_completed"", ""original"": false, ""modified"": true}, {""variable"": ""investment_product_risk_assessed"", ""original"": false, ""modified"": true}]",,
case_76,0,SAT,,SAT,"{'license_permitted': True, 'unauthorized_insurance_business_operation': False, 'agent_prohibited_acts_compliance': True, 'violate_business_management': False, 'violation_financial_or_business_management': False, 'agent_broker_qualification_compliance': True, 'qualification_conditions_met': True, 'application_procedures_followed': True, 'required_documents_submitted': True, 'board_supervisor_manager_qualifications_met': True, 'dismissal_reasons_complied': True, 'branch_establishment_conditions_met': True, 'financial_and_business_management_compliant': True, 'education_training_completed': True, 'license_revocation_procedures_followed': True, 'other_mandatory_requirements_complied': True, 'related_insurance_purchased': True, 'related_insurance_type_compliance': True, 'liability_insurance_purchased': True, 'guarantee_insurance_purchased': True, 'license_certificate_held': True, 'agent_contract_mandatory_items_compliance': True, 'contract_party_names_included': True, 'contract_period_included': True, 'agency_scope_included': True, 'commission_payment_standard_included': True, 'commission_payment_method_included': True, 'legal_compliance_clause_included': True, 'prohibited_acts_clause_included': True, 'conflict_of_interest_prevention_included': True, 'breach_of_contract_liability_included': True, 'dispute_resolution_clause_included': True, 'contract_termination_clause_included': True, 'financial_institution_account_included': True, 'other_regulatory_requirements_included': True, 'agent_duty_of_care_and_disclosure': True, 'duty_of_care_observed': True, 'main_content_and_rights_duties_fully_explained': True, 'documents_retained': True, 'agent_e_policy_contact_info_provided': True, 'insured_and_applicant_contact_info_collected': True, 'contact_info_provided_to_insurer': True, 'agent_internal_operation_compliance': True, 'internal_operation_rules_established': True, 'internal_operation_rules_executed': True, 'compliance_with_laws_and_regulations': True, 'protection_of_elderly_consumer_rights_ensured': True, 'intentional_concealment_of_important_contract_info': False, 'false_information_on_license_application': False, 'unauthorized_insurance_agent_operation': False, 'false_or_incomplete_business_or_financial_reports': False}","{""judgment"": ""SAT"", ""modifications"": {""license_permitted"": true, ""unauthorized_insurance_business_operation"": false, ""agent_prohibited_acts_compliance"": true, ""violate_business_management"": false, ""violation_financial_or_business_management"": false, ""agent_broker_qualification_compliance"": true, ""qualification_conditions_met"": true, ""application_procedures_followed"": true, ""required_documents_submitted"": true, ""board_supervisor_manager_qualifications_met"": true, ""dismissal_reasons_complied"": tru",False,UNSAT,,11.46948409080505,False,49,51,91,96.08,53.85,"[{""variable"": ""license_permitted"", ""original"": false, ""modified"": true}, {""variable"": ""unauthorized_insurance_business_operation"", ""original"": true, ""modified"": false}, {""variable"": ""agent_prohibited_acts_compliance"", ""original"": false, ""modified"": true}, {""variable"": ""violate_business_management"", ""original"": true, ""modified"": false}, {""variable"": ""violation_financial_or_business_management"", ""original"": true, ""modified"": false}, {""variable"": ""agent_broker_qualification_compliance"", ""original"": false, ""modified"": true}, {""variable"": ""qualification_conditions_met"", ""original"": false, ""modified"": true}, {""variable"": ""application_procedures_followed"", ""original"": false, ""modified"": true}, {""variable"": ""required_documents_submitted"", ""original"": false, ""modified"": true}, {""variable"": ""board_supervisor_manager_qualifications_met"", ""original"": false, ""modified"": true}, {""variable"": ""dismissal_reasons_complied"", ""original"": false, ""modified"": true}, {""variable"": ""branch_establishment_conditions_met"", ""original"": false, ""modified"": true}, {""variable"": ""financial_and_business_management_compliant"", ""original"": false, ""modified"": true}, {""variable"": ""education_training_completed"", ""original"": false, ""modified"": true}, {""variable"": ""license_revocation_procedures_followed"", ""original"": false, ""modified"": true}, {""variable"": ""other_mandatory_requirements_complied"", ""original"": false, ""modified"": true}, {""variable"": ""related_insurance_purchased"", ""original"": false, ""modified"": true}, {""variable"": ""related_insurance_type_compliance"", ""original"": false, ""modified"": true}, {""variable"": ""liability_insurance_purchased"", ""original"": false, ""modified"": true}, {""variable"": ""guarantee_insurance_purchased"", ""original"": false, ""modified"": true}, {""variable"": ""license_certificate_held"", ""original"": false, ""modified"": true}, {""variable"": ""agent_contract_mandatory_items_compliance"", ""original"": false, ""modified"": true}, {""variable"": ""contract_party_names_included"", ""original"": false, ""modified"": true}, {""variable"": ""contract_period_included"", ""original"": false, ""modified"": true}, {""variable"": ""agency_scope_included"", ""original"": false, ""modified"": true}, {""variable"": ""commission_payment_standard_included"", ""original"": false, ""modified"": true}, {""variable"": ""commission_payment_method_included"", ""original"": false, ""modified"": true}, {""variable"": ""legal_compliance_clause_included"", ""original"": false, ""modified"": true}, {""variable"": ""prohibited_acts_clause_included"", ""original"": false, ""modified"": true}, {""variable"": ""conflict_of_interest_prevention_included"", ""original"": false, ""modified"": true}, {""variable"": ""breach_of_contract_liability_included"", ""original"": false, ""modified"": true}, {""variable"": ""dispute_resolution_clause_included"", ""original"": false, ""modified"": true}, {""variable"": ""contract_termination_clause_included"", ""original"": false, ""modified"": true}, {""variable"": ""financial_institution_account_included"", ""original"": false, ""modified"": true}, {""variable"": ""other_regulatory_requirements_included"", ""original"": false, ""modified"": true}, {""variable"": ""agent_duty_of_care_and_disclosure"", ""original"": false, ""modified"": true}, {""variable"": ""duty_of_care_observed"", ""original"": false, ""modified"": true}, {""variable"": ""main_content_and_rights_duties_fully_explained"", ""original"": false, ""modified"": true}, {""variable"": ""documents_retained"", ""original"": false, ""modified"": true}, {""variable"": ""agent_e_policy_contact_info_provided"", ""original"": false, ""modified"": true}, {""variable"": ""insured_and_applicant_contact_info_collected"", ""original"": false, ""modified"": true}, {""variable"": ""contact_info_provided_to_insurer"", ""original"": false, ""modified"": true}, {""variable"": ""agent_internal_operation_compliance"", ""original"": false, ""modified"": true}, {""variable"": ""internal_operation_rules_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_operation_rules_executed"", ""original"": false, ""modified"": true}, {""variable"": ""compliance_with_laws_and_regulations"", ""original"": false, ""modified"": true}, {""variable"": ""protection_of_elderly_consumer_rights_ensured"", ""original"": false, ""modified"": true}, {""variable"": ""intentional_concealment_of_important_contract_info"", ""original"": true, ""modified"": false}, {""variable"": ""false_or_incomplete_business_or_financial_reports"", ""original"": true, ""modified"": false}]",56,61.54
case_77,0,SAT,,SAT,"{'internal_control_system_established': True, 'internal_control_system_executed': True, 'internal_handling_system_established': True, 'internal_handling_system_executed': True, 'internal_control_established': True, 'internal_control_executed': True, 'internal_handling_established': True, 'internal_handling_executed': True, 'internal_control_compliance': True, 'internal_handling_compliance': True}","{""judgment"": ""SAT"", ""modifications"": {""internal_control_system_established"": true, ""internal_control_system_executed"": true, ""internal_handling_system_established"": true, ""internal_handling_system_executed"": true, ""internal_control_established"": true, ""internal_control_executed"": true, ""internal_handling_established"": true, ""internal_handling_executed"": true, ""internal_control_compliance"": true, ""internal_handling_compliance"": true}, ""reasoning"": ""建立並有效執行內部控制及內部處理制度，確保保險代理人管理、核保作業及電子簽名等環節符合法令要求，",False,UNSAT,,3.374799966812134,False,10,10,11,100.0,90.91,"[{""variable"": ""internal_control_system_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_control_system_executed"", ""original"": false, ""modified"": true}, {""variable"": ""internal_handling_system_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_handling_system_executed"", ""original"": false, ""modified"": true}, {""variable"": ""internal_control_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_control_executed"", ""original"": false, ""modified"": true}, {""variable"": ""internal_handling_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_handling_executed"", ""original"": false, ""modified"": true}, {""variable"": ""internal_control_compliance"", ""original"": false, ""modified"": true}, {""variable"": ""internal_handling_compliance"", ""original"": false, ""modified"": true}]",11,100.0
case_78,1,SAT,,SAT,"{'violation_144_145_flag': False, 'improvement_plan_submitted': True, 'improvement_plan_approved': True, 'financial_improvement_plan_completed': True, 'business_improvement_plan_completed': True, 'improvement_plan_effective': True}","{""judgment"": ""SAT"", ""modifications"": {""violation_144_145_flag"": false, ""improvement_plan_submitted"": true, ""improvement_plan_approved"": true, ""financial_improvement_plan_completed"": true, ""business_improvement_plan_completed"": true, ""improvement_plan_effective"": true}, ""reasoning"": ""解除違規標誌並完成且通過財務及業務改善計畫，確保無財務或業務惡化情形，符合合規要求，避免罰鍰。""}",True,SAT,,2.751240968704224,True,5,6,20,83.33,25.0,"[{""variable"": ""violation_144_145_flag"", ""original"": true, ""modified"": false}, {""variable"": ""improvement_plan_submitted"", ""original"": false, ""modified"": true}, {""variable"": ""improvement_plan_approved"", ""original"": false, ""modified"": true}, {""variable"": ""financial_improvement_plan_completed"", ""original"": false, ""modified"": true}, {""variable"": ""business_improvement_plan_completed"", ""original"": false, ""modified"": true}]",1,5.0
case_79,0,SAT,,SAT,"{'internal_control_established': True, 'internal_control_executed': True, 'audit_system_established': True, 'audit_system_executed': True, 'solicitation_handling_established': True, 'solicitation_handling_executed': True, 'board_of_directors_approved': True, 'audit_committee_established': True, 'audit_committee_approval_votes': 3, 'audit_committee_total_members': 3, 'board_of_directors_total': 5, 'board_of_directors_votes': 5, 'violate_advertising_rules': False, 'violate_consumer_data_rules': False, 'not_fully_understand_consumer_data': False, 'not_ensure_suitability': False, 'fail_to_confirm_consumer_suitability': False, 'unauthorized_use_of_advertisement': False, 'financial_consumer_protection_violation': False, 'financial_consumer_suitability_violation': False}","{""judgment"": ""SAT"", ""modifications"": {""internal_control_established"": true, ""internal_control_executed"": true, ""audit_system_established"": true, ""audit_system_executed"": true, ""solicitation_handling_established"": true, ""solicitation_handling_executed"": true, ""board_of_directors_approved"": true, ""audit_committee_established"": true, ""audit_committee_approval_votes"": 3, ""audit_committee_total_members"": 3, ""board_of_directors_total"": 5, ""board_of_directors_votes"": 5, ""violate_advertising_rules"": fal",True,SAT,,4.811371088027954,False,20,20,26,100.0,76.92,"[{""variable"": ""internal_control_established"", ""original"": false, ""modified"": true}, {""variable"": ""internal_control_executed"", ""original"": false, ""modified"": true}, {""variable"": ""audit_system_established"", ""original"": false, ""modified"": true}, {""variable"": ""audit_system_executed"", ""original"": false, ""modified"": true}, {""variable"": ""solicitation_handling_established"", ""original"": false, ""modified"": true}, {""variable"": ""solicitation_handling_executed"", ""original"": false, ""modified"": true}, {""variable"": ""board_of_directors_approved"", ""original"": false, ""modified"": true}, {""variable"": ""audit_committee_established"", ""original"": false, ""modified"": true}, {""variable"": ""audit_committee_approval_votes"", ""original"": 0, ""modified"": 3}, {""variable"": ""audit_committee_total_members"", ""original"": 0, ""modified"": 3}, {""variable"": ""board_of_directors_total"", ""original"": 0, ""modified"": 5}, {""variable"": ""board_of_directors_votes"", ""original"": 0, ""modified"": 5}, {""variable"": ""violate_advertising_rules"", ""original"": true, ""modified"": false}, {""variable"": ""violate_consumer_data_rules"", ""original"": true, ""modified"": false}, {""variable"": ""not_fully_understand_consumer_data"", ""original"": true, ""modified"": false}, {""variable"": ""not_ensure_suitability"", ""original"": true, ""modified"": false}, {""variable"": ""fail_to_confirm_consumer_suitability"", ""original"": true, ""modified"": false}, {""variable"": ""unauthorized_use_of_advertisement"", ""original"": true, ""modified"": false}, {""variable"": ""financial_consumer_protection_violation"", ""original"": true, ""modified"": false}, {""variable"": ""financial_consumer_suitability_violation"", ""original"": true, ""modified"": false}]",15,57.69
